MiSeqRun,Sample_name,sample_id,Hash,nReads
5,9,WACO21-503-c,1ef602d49b8d360e4b03b31efc1f4168496d1613,68
5,9,WACO21-503-c,aecf0b8a231c1dd4ba450f0cd3be2e26b1aa0338,12
5,9,WACO21-503-c,8d772632abe58032c787095dd30e3571e47cc871,152
5,9,WACO21-503-c,bbf6590e2e725d0ab6b052a8a583a08ef0335ce3,96
5,9,WACO21-503-c,d8960258c72ad8dabb03a3b924377a8171781b45,88
5,9,WACO21-503-c,690e65c2e901749d77ef5330b9a677e5991bd85c,23
5,9,WACO21-503-c,f972a5506d9663e36c2aaac123fdd8e9ee727bfd,34
5,9,WACO21-503-c,571cc95fbd0ff5551f1ae4b66b28bb9cb00a1f84,132
5,9,WACO21-503-c,fe99c265d59044ebd310593b78da654f5c83316d,404
5,9,WACO21-503-c,a99c45007f57f82362e2c0c6b9f7be264aa0e0ba,22
5,9,WACO21-503-c,205aa5a879a1f6d1e01479fa47c802c7380649b9,229
5,9,WACO21-503-c,45aca8e7ae371348b9eb59d42f249d4c1986ec2f,3
5,9,WACO21-503-c,7029ae70d6da49d533ec2e9c6236a516c578e238,4
5,9,WACO21-503-c,d748f858cafab4f43dd49b3dd1272e40a31ca7ad,76
5,9,WACO21-503-c,c5936532c633648578fab29a1b9b471c6da7137e,67
5,9,WACO21-503-c,a99d6e5e17ba51bd56a92eadd1de97c7aa1ad1dd,291
5,9,WACO21-503-c,2cc590bfdafb76d835fde013bf7b64a989a93924,288
5,9,WACO21-503-c,74bc7553260b57a169decefd430a5ca9fe7735eb,126
5,9,WACO21-503-c,055665ddcb223945fbb8cdf81e8ae8447854867f,57
5,9,WACO21-503-c,c4edcede214cee0734f19d7e92b889618913ccc0,63
5,9,WACO21-503-c,91f53a199d33387182d8a247b9a91fb812521a8e,169
5,9,WACO21-503-c,872ab4a45e1d38f125d109d0910a9a049f6023fd,179
5,9,WACO21-503-c,0fc43117ad7420185ef34e90673e685212c0b657,172
5,9,WACO21-503-c,a96c541634afecd084bdbc0b36a3766059d0b839,140
5,9,WACO21-503-c,e9163262ff6a3c18c94e1fbb5acc7f6616ac334d,87
5,9,WACO21-503-c,7ac17e3d9d320ef3ea1cdf35c152d3d715681211,84
5,9,WACO21-503-c,751d1a507a064a05bb265436dbe74a501bbbaaf3,124
5,9,WACO21-503-c,777e37bf09bd8f82baca1ebfbb68ca09b950038b,10
5,9,WACO21-503-c,1eff04d0511a77e09db32da7a0350f3d7ba46589,123
5,9,WACO21-503-c,e1e06981e83983dd675ead99f2deb437cda352c5,13
5,9,WACO21-503-c,62e7612412365a879303ddf0c90dc903c7353334,86
5,9,WACO21-503-c,a376800a435eb444ae920da5800137f829f766f6,115
5,9,WACO21-503-c,0e1aa557f0a9be7391c396a6b8fb1b8aee78a636,103
5,9,WACO21-503-c,2cf7cb5978fb0c63325f5a2b473c04abd85739dc,98
5,9,WACO21-503-c,51fad8460d38fcfaa0c86aae2d6835edc8bb5dc4,83
5,9,WACO21-503-c,9d514b52fce3a876ecfd77128ccc900b5afa7c10,87
5,9,WACO21-503-c,d1e9f9da60037ae6f57c467f64156ee3850a4cdb,17
5,9,WACO21-503-c,6df4bd768da83d226fabe979d73e851be03b087d,38
5,9,WACO21-503-c,677ae739260b36b8fecd6008390ee93a6b72a367,80
5,9,WACO21-503-c,c7561a6747a08160292f786c54f95b06e27dcbf6,59
5,9,WACO21-503-c,df45319cc48d6c23118728c97709ad8ac5308e3e,79
5,9,WACO21-503-c,9518d188114bec67f649fb94c105f7e297996d1b,78
5,9,WACO21-503-c,6f0f8b8c3c9520d53a63190a0132113dbe51f21b,64
5,9,WACO21-503-c,212768b47803ce4b8f4ddc27bbdfc54905d88268,63
5,9,WACO21-503-c,24ce29df409298425c4f9dc45c35446c686f2abd,62
5,9,WACO21-503-c,c0d3f5a806caafcec8821495ab7d087cb7a11f1d,49
5,9,WACO21-503-c,c2cd0acce75652a4e432645032cd7506900dbeac,18
5,9,WACO21-503-c,17a9380094f92d41f6d585b8f7a7acd5ae17e4af,5
5,9,WACO21-503-c,d8172467c5b387ad35c39d7ac88fbaed9b97fce0,34
5,9,WACO21-503-c,0633808051d96332ebb8aa61b7e77f276b78b32c,34
5,9,WACO21-503-c,fe844d5a6920cdc0d44dc6835d6db59b8ded42f1,28
5,9,WACO21-503-c,28866f65ff4f54dd872279a6ceb03b0604956ef9,27
5,9,WACO21-503-c,bbeb81c7a8c11cd8f9dc207a828f31a3b4493b91,25
5,9,WACO21-503-c,c5979d24e3466bd0391e77557db57e1d52cd10ab,23
5,9,WACO21-503-c,010c82764d10707103e2f5b7989bec067e6e4ef3,23
5,9,WACO21-503-c,eb8c2983b1ed2edcba780e88404562479431b36e,22
5,9,WACO21-503-c,3fff19194cbf12976915065696c757f84a6c2cea,22
5,9,WACO21-503-c,9f00c41df16decaf8c0c01ccf8c68fb58db43201,21
5,9,WACO21-503-c,044a7208e6c2683f56cf744239c05b4c24285d56,19
5,9,WACO21-503-c,b25e4baae84b224b592d2ab95b91d1500448e3bb,18
5,9,WACO21-503-c,3a5364972de4756855923b62a85a3d17960083d8,18
5,9,WACO21-503-c,7f0358b9c807e3afdf0426f35709ff7dfe551d60,16
5,9,WACO21-503-c,d46c1c6a17b78ff35c7270f586c1ab1deea1d4f0,16
5,9,WACO21-503-c,18728a65039620ccfdb0c7f60f37086fa90685e4,16
5,9,WACO21-503-c,fd1e0777002fb78c8e6fe5bc88fcbf6efa1def79,16
5,9,WACO21-503-c,c3dc14d099cf2df7f756546d9b8af4bb696106f4,14
5,9,WACO21-503-c,92bac33698e953eb4a8102c0d1b600f5358273da,13
5,9,WACO21-503-c,3ec42236e11c76980a0c6c77ecd4d76e2ab2df74,10
5,9,WACO21-503-c,e6a8b498f9ffe7e0c3ee4c099e5ee24afe2d212a,6
5,9,WACO21-503-c,289bdfb3a10a3fe9d91093408cb55cd7185091c4,9
5,9,WACO21-503-c,bc7a3f88b3c877f845b3c5a9838a4251b295300e,9
5,9,WACO21-503-c,228b5028508380d5ece03cdb8a1fb6a289809a2d,9
5,9,WACO21-503-c,b923ae51006aa4d8294582f0a41781ee8212c411,7
5,9,WACO21-503-c,ec88998f842f57cff35444e0b78d9baf00dafc77,7
5,9,WACO21-503-c,515395a808332fb7ea288da3801286633fe32981,5
5,9,WACO21-503-c,87edae007906a5bc091431bad6116ef2527e762d,4
5,9,WACO21-503-c,765d4c6155d853a40f80eadda3158a5e28b321d6,4
5,9,WACO21-503-c,b9db9b0bef0c322ae9883047aad7a36a75c45bbc,4
5,9,WACO21-503-c,7adcc193b56a8e0de83a85449cc57027cb56d90e,4
5,9,WACO21-503-c,d37f2b638e09ac9113f0020832dd5849550c0fe4,3
5,9,WACO21-503-c,b4e5ec9e7dfa759dee624fe58efad364fe5fbc38,3
5,9,WACO21-503-c,f66509f8baa884f9157ad101be66aacbe5727631,2
5,10,WACO21-573-a,5788d9dc7676015bdad42714abfc36866ef9dde3,36314
5,10,WACO21-573-a,81137ad7d09cacd815468d26f7e2c155abfbdeb2,19342
5,10,WACO21-573-a,a4641c5c5237012cecb994fbe97a1deb3e320434,2440
5,10,WACO21-573-a,98ec7fd230e438cf5da2ba8467bdc7ceb95a8e2b,79
5,10,WACO21-573-a,1167f4c4381369d51d94db86e497609f02b5ffa1,2493
5,10,WACO21-573-a,b02749136ff37f34b110cfc0aadf1abbb19ffce4,243
5,10,WACO21-573-a,c0c5e52e340b5b261da67350d7cf6a998da9b4df,67
5,10,WACO21-573-a,bee84d3d2f5697ad790e739b72692113142b7eda,43
5,10,WACO21-573-a,0ab1ec29c0fb16023698a253b1a05c9bb55d6eef,983
5,10,WACO21-573-a,f7480017a3bcdb2b55e535639f3312586515a17b,633
5,10,WACO21-573-a,ebd75d373e7c94e4d716391124e17c7f0ff55e15,8
5,10,WACO21-573-a,171648f07c39119e01e765ca0d3928aef16a38ac,1306
5,10,WACO21-573-a,a7d96a23937db4f018ae3f68639e0de1ca21399e,1169
5,10,WACO21-573-a,926197df879d0fbf47c09f2b518b43dbdeb79190,623
5,10,WACO21-573-a,79d14eb123c16780afeda6449a1cae4a1814799c,1112
5,10,WACO21-573-a,34493a1787487909a19951995503d5a6daeb7518,605
5,10,WACO21-573-a,e0581e086bbe3a7125640f84221a918d42ccee0b,75
5,10,WACO21-573-a,b7ea94e70972878979d83f0fe4813fb72135bb3b,296
5,10,WACO21-573-a,0d34eb2cc00a504b1e093e7b34ca32c4e66a7dfc,15
5,10,WACO21-573-a,1f7f3155d8874b67620942a44674f227442369e2,11
5,10,WACO21-573-a,e2a87850d447af33911ab9b94c72bc8f187771ee,459
5,10,WACO21-573-a,312c63fe2e2661af15ec8f5806c4b1b843828018,5
5,10,WACO21-573-a,cb582b706155278994e213691ec75e31d323618e,1098
5,10,WACO21-573-a,15b06ad7e68d854bed492905c7d96f788b7ce134,198
5,10,WACO21-573-a,c2901a02983c1c60b345d3b3bf6202a351ff288b,523
5,10,WACO21-573-a,72c699b16ea48cb4c228abb9ac049753e039cfca,53
5,10,WACO21-573-a,bbfce3758aaf13a61cec2b639280887560a25141,64
5,10,WACO21-573-a,9c9abe13b9c366b7154d636daaca77578b60a449,8
5,10,WACO21-573-a,26b8a3d9353acd55f32ac71cb1dc3aea508e8f94,573
5,10,WACO21-573-a,621440b348e0c4f6d45fe604f435ffcd8c11b26d,79
5,10,WACO21-573-a,09159ee1ed6bf11192d33a29c259a2d7a672a237,418
5,10,WACO21-573-a,bcee95ac3698d7430fc5b56bc7dc31634234d2df,4
5,10,WACO21-573-a,a99c45007f57f82362e2c0c6b9f7be264aa0e0ba,272
5,10,WACO21-573-a,f67ae35ad51e76f11cd49a38ffcf55e17e2302df,373
5,10,WACO21-573-a,26829b459ed76ee1c57239664f0d0a64a8e93c69,7
5,10,WACO21-573-a,56ce90033f7d401207e417508f79c40d27a9535b,139
5,10,WACO21-573-a,e3e002364bb38707febf9c8f8c866aa48d47c719,18
5,10,WACO21-573-a,93d080979b6bdaad34bdfff08236cb65a4f6cbd2,8
5,10,WACO21-573-a,89deba9432ef48740825ff68fef0be4ac967e009,199
5,10,WACO21-573-a,5c92749ebde9caca6baeb3a867ddbd2e94ce1d22,182
5,10,WACO21-573-a,6e010b56cbdccadc0a33d97d3784181eef6b2b33,185
5,10,WACO21-573-a,3694edd95500c7b4f7171d5a45796d9fbcf3344a,185
5,10,WACO21-573-a,43ae4fc182de8507d6ef28dde4fda823a8bec4c2,174
5,10,WACO21-573-a,0fb50748faf82873365da29c6df837257c5fa30d,163
5,10,WACO21-573-a,781fd0136d609253d7c1a9e547405f1f3c10aa35,148
5,10,WACO21-573-a,a2f825b928730e20d3b56791ed49730a04e5b678,143
5,10,WACO21-573-a,04fe26ce0162c5436f35df99d03d7fd7c935ade4,136
5,10,WACO21-573-a,7ac17e3d9d320ef3ea1cdf35c152d3d715681211,18
5,10,WACO21-573-a,4d29be91cdd1f2fbedd4cee5932fb8b9d46c2582,123
5,10,WACO21-573-a,7d8b9f1d75493fd2c7c12dda15e9c2cd4118c25b,123
5,10,WACO21-573-a,fff6e148e4697f63f38c2aa36be05ca23dfc916d,93
5,10,WACO21-573-a,fc101d3511cbc6cca71e50297ff90e264d8af75b,5
5,10,WACO21-573-a,a6d821fa809596e02e62db051425db2fa0d5e3dc,82
5,10,WACO21-573-a,f842f487fd1f05d2761b31f52984b630100b0a2e,81
5,10,WACO21-573-a,f6409e477b6f243f304709ca6eb60316207252eb,45
5,10,WACO21-573-a,39c3ed988b6c9f772024335aa88adc3b207f6293,14
5,10,WACO21-573-a,7cfeef4bf1c58d95db807bcf60b6320803561339,63
5,10,WACO21-573-a,4db5c533c3d8d8e375611180d6d75271ee0d2df1,44
5,10,WACO21-573-a,1b9a4721a48e484dea50c74ef63955cd9ecdb9ec,55
5,10,WACO21-573-a,1d55faf484d9ed80b03633a747cc7a9dc56809d0,44
5,10,WACO21-573-a,15e8ac0363e809e6a4d46d73a1916def019dce64,7
5,10,WACO21-573-a,8fa1b39f7e6633cac105726e3112a3e4d7301bc6,17
5,10,WACO21-573-a,c63e682e627fca5acce1fb46f61e342726418231,34
5,10,WACO21-573-a,b3cf36d414c87e73b840474d24d919fccac1afaf,29
5,10,WACO21-573-a,13ac888451c1b27453fb81f6a2a811846306de41,16
5,10,WACO21-573-a,039b57566a1e452cfb7526d15f90d8c6606654d2,27
5,10,WACO21-573-a,3c4a21c7eb555054a94879d6b3885f38091f5dcb,19
5,10,WACO21-573-a,837b30efc44f853ed560541083d25696cad3b12a,12
5,10,WACO21-573-a,8fb46bf0766a0fef56c6514cb8058cd60582c6e9,10
5,10,WACO21-573-a,dce9e245285fd6a0715cb0db6f44fb42174271b7,10
5,10,WACO21-573-a,623cedc6ff40fddff8868052f7fc62bf30e55ddd,8
5,10,WACO21-573-a,b0920299940eac3d795d732dcc247245e5477e7d,7
5,10,WACO21-573-a,ce17e624c5ae4ce4397c984c9150f18b199e8f01,6
5,10,WACO21-573-a,05950fe60cf163ea489c36605637d4d0a8996b89,5
5,10,WACO21-573-a,4e95a77b6cc6e8e2d78de5a4e3861c407157d21c,4
5,10,WACO21-573-a,6a2b3e56ce8653cdb473668ad9294337b3ec2b73,4
5,10,WACO21-573-a,984523115aaaafbcdff43bdeffdd6e428d815ae1,2
5,11,WACO21-573-b,5788d9dc7676015bdad42714abfc36866ef9dde3,24840
5,11,WACO21-573-b,81137ad7d09cacd815468d26f7e2c155abfbdeb2,20883
5,11,WACO21-573-b,a4641c5c5237012cecb994fbe97a1deb3e320434,4249
5,11,WACO21-573-b,98ec7fd230e438cf5da2ba8467bdc7ceb95a8e2b,409
5,11,WACO21-573-b,1167f4c4381369d51d94db86e497609f02b5ffa1,5213
5,11,WACO21-573-b,2caad416c16993d4addb3a005eb255aff25e0261,1984
5,11,WACO21-573-b,c0c5e52e340b5b261da67350d7cf6a998da9b4df,58
5,11,WACO21-573-b,bee84d3d2f5697ad790e739b72692113142b7eda,1561
5,11,WACO21-573-b,0ab1ec29c0fb16023698a253b1a05c9bb55d6eef,675
5,11,WACO21-573-b,897ccefdd9575713d5df48c41c7dabce19acfdff,151
5,11,WACO21-573-b,ebd75d373e7c94e4d716391124e17c7f0ff55e15,47
5,11,WACO21-573-b,ba90715196b6d9b9e996bacb0bed80c74201fbf6,1297
5,11,WACO21-573-b,171648f07c39119e01e765ca0d3928aef16a38ac,1175
5,11,WACO21-573-b,a7d96a23937db4f018ae3f68639e0de1ca21399e,2694
5,11,WACO21-573-b,47ef98fa63b8ffe7143925d5713900912e2e68bf,75
5,11,WACO21-573-b,79d14eb123c16780afeda6449a1cae4a1814799c,86
5,11,WACO21-573-b,5d65faa4e1c63413f1640ce93a9e3bd079abdf92,23
5,11,WACO21-573-b,e0581e086bbe3a7125640f84221a918d42ccee0b,111
5,11,WACO21-573-b,b7ea94e70972878979d83f0fe4813fb72135bb3b,71
5,11,WACO21-573-b,5c8279ec6ff8169292efbca78a09f1f36cb80024,87
5,11,WACO21-573-b,68691d6afa0033bdb6769cc31aabc844ccd4b864,253
5,11,WACO21-573-b,a81115a20e26b0db4cd1ff6ca998cf3760938e89,347
5,11,WACO21-573-b,4833f1fb42948a4120741354f8aa32023045b01c,1230
5,11,WACO21-573-b,312c63fe2e2661af15ec8f5806c4b1b843828018,20
5,11,WACO21-573-b,72c699b16ea48cb4c228abb9ac049753e039cfca,605
5,11,WACO21-573-b,b2e19542c8939745144d939f225ab90798776d36,117
5,11,WACO21-573-b,34f5d66d29f836d99bc7380e058b745e74244095,9
5,11,WACO21-573-b,fbd9a5ceb6151c781f7cc009b5487d2f0b031ad0,306
5,11,WACO21-573-b,a34f9bee1f94bece4877bfb3d6df9980140b0338,435
5,11,WACO21-573-b,abeeaaf398e54b483ca339f8874d994ac08dbcdc,552
5,11,WACO21-573-b,0081f39bbfeef10e6a5750679a19046314c60b05,474
5,11,WACO21-573-b,2bdefee4b585509e0acfd250b758254fe63c2381,471
5,11,WACO21-573-b,772fc21357c4c223b4ec60e90a2805db78218032,387
5,11,WACO21-573-b,cd7f9374644a2a7a274522ad043e5c98bff64a04,326
5,11,WACO21-573-b,4c38c417af799fc08c6f0d44545016a59676d034,321
