MiSeqRun,Sample_name,sample_id,Hash,nReads
3,6,WACO21-102-c,8631c8817a3e0f66abffa477be2f44653cfe0d60,168
3,6,WACO21-102-c,03b43dad6d40a4c17a2f64069afcc82a9a4ec886,242
3,6,WACO21-102-c,2709a4d571ff42851d46d65445d311688eec7689,131
3,6,WACO21-102-c,f1b6cbe188bc13d30320ad0d31d6b4a5b602218f,63
3,6,WACO21-102-c,b651bd928172afa15c548ee85df37a96846da103,12
3,6,WACO21-102-c,befec3cb525983c44fa97460953a90ff584b8d47,139
3,6,WACO21-102-c,99acb86a13f52fbc71cc085c5ec864711a664817,42
3,6,WACO21-102-c,140b7c2a9736e0c776dcc606a21dfc37535aa62d,32
3,6,WACO21-102-c,26829b459ed76ee1c57239664f0d0a64a8e93c69,10
3,6,WACO21-102-c,d4c53cc5a490df387bac34bc4bb42da2be6e28a6,6
3,6,WACO21-102-c,03e89f3247e0785a37b950ff2025ccb0cdb4eea0,27
3,6,WACO21-102-c,823e914ea2ec9ecbc32f866515dbed1a91b0e360,20
3,6,WACO21-102-c,ca1d3b184ac8b92f4ddf0a15d555832b654090b8,9
3,6,WACO21-102-c,55f0e9262950889cc2f5cdae213ff604c1996220,3
3,6,WACO21-102-c,067a231e83a4caf79457bd32fe7f1973f4160eab,7
3,6,WACO21-102-c,44fc11b079d379fbdb420dd44abc3a1c02ee4aba,6
3,6,WACO21-102-c,0c5db2ede11295c8078b87998b95f26d29ac4627,5
3,9,WACO21-134-c,5788d9dc7676015bdad42714abfc36866ef9dde3,122
3,9,WACO21-134-c,98ec7fd230e438cf5da2ba8467bdc7ceb95a8e2b,355
3,9,WACO21-134-c,a4641c5c5237012cecb994fbe97a1deb3e320434,13
3,9,WACO21-134-c,a6f5f7f53e2f8b43308eeac1ac48c2b632be7216,10
3,9,WACO21-134-c,86c239fc0f8ea6c487eb6dbec7a87320436b5089,10
3,9,WACO21-134-c,1167f4c4381369d51d94db86e497609f02b5ffa1,7
3,9,WACO21-134-c,81137ad7d09cacd815468d26f7e2c155abfbdeb2,22
3,9,WACO21-134-c,f7480017a3bcdb2b55e535639f3312586515a17b,4
3,9,WACO21-134-c,c65cca59208c625c2e25ecc45589bde59f9ac422,21125
3,9,WACO21-134-c,fc5746bd8f7e6972a052207bb67c35a8d43f9644,10
3,9,WACO21-134-c,bee84d3d2f5697ad790e739b72692113142b7eda,43
3,9,WACO21-134-c,17bb74afd75367f156d0beebd1e41209398a76cc,11452
3,9,WACO21-134-c,0ec00a19823f2427668ff8541c672a1e3c626ed7,12
3,9,WACO21-134-c,af361adaab0029e05df0b130f8545ae43153e3ff,6013
3,9,WACO21-134-c,23bf774194e98840c53b7351b0ff047696fb7960,4777
3,9,WACO21-134-c,47ef98fa63b8ffe7143925d5713900912e2e68bf,16
3,9,WACO21-134-c,f366041ed5a0b00a493b4a0d65d240136cf40645,2532
3,9,WACO21-134-c,5e317fc12c4621ca8d2be61c4f5ce4920b054cd7,1944
3,9,WACO21-134-c,236bca3206ed3c0579926bb1ee98706ea6e8e5d4,18
3,9,WACO21-134-c,7dfae6ed3d5091a60a5df883e34a71ddc6995e2c,1523
3,9,WACO21-134-c,dfd21e51f73112a7350000bfcadc3311b47c2cd7,1229
3,9,WACO21-134-c,f19b492c3e4418269da6e3dc6c243acd60a9ae51,1231
3,9,WACO21-134-c,9baa36a2ef8aa499b6f718b6398c94e796c27034,1254
3,9,WACO21-134-c,7990bf751596c024538c7e22f1eb47022978b246,1215
3,9,WACO21-134-c,fb9f51a138023b05463afbe699c234676b4e016f,1020
3,9,WACO21-134-c,9d839afa5854e6154d94f5423a5ac49bc199b49b,1077
3,9,WACO21-134-c,85d2d44748e526bf12f82cfc09ca812ec52ec3a5,975
3,9,WACO21-134-c,0770e3317fb5376de595a5e9a1962878095cf37c,795
3,9,WACO21-134-c,3d47c20db55b8f1652489708682500563f6558ca,29
3,9,WACO21-134-c,68a6fee39568726535d73efdc0a423fd7a2c6794,516
3,9,WACO21-134-c,13510977747b51c9466ae4988fbf7aae3fe11ac9,24
3,9,WACO21-134-c,b87780a0c2b7b3abc9cb1d7840463523361ae056,677
3,9,WACO21-134-c,916a9b5d6ab6e3f2cb801810a298b52480a9fd72,692
3,9,WACO21-134-c,ef92c6393ebe80715f496988a2e303017ccaeee1,16
3,9,WACO21-134-c,1706640dcde4f0b1dbb2719540f37e1799968b7b,668
3,9,WACO21-134-c,000ce348d43efb161bec33b8bf363847afcd9cec,625
3,9,WACO21-134-c,2409228ce3fcbd528ba53456a3513bad929d5790,618
3,9,WACO21-134-c,2bd9133ec645bf17f8da36f04ac381e257c02396,610
3,9,WACO21-134-c,81051dc459955e256c25d62edf8979a728e87e89,557
3,9,WACO21-134-c,d8630eb27263d3a8e1eacedb30f0518b042a3486,585
3,9,WACO21-134-c,62e88c676b42be90b58f31304ca17d20922d1363,448
3,9,WACO21-134-c,d15d3ba945f393001547611b1f051733c4948ca5,6
3,9,WACO21-134-c,ba8d607f24f2028d8473fa783d1241e65b21df23,399
3,9,WACO21-134-c,01ef68667551a7f4aac2e1beedf11394247138b4,373
3,9,WACO21-134-c,1f7f3155d8874b67620942a44674f227442369e2,12
3,9,WACO21-134-c,ba3abb1329342c6d3d2e97fabe36d754889e9a1c,297
3,9,WACO21-134-c,fbdaaffa20a3f25610444ccf3d2d9e5769ae0103,293
3,9,WACO21-134-c,7df34a70423a7f33fdeb418802c89c30d8d9bd11,261
3,9,WACO21-134-c,0ae612265733c78bb013f2b41858dfbf04051fcc,70
3,9,WACO21-134-c,af703e8028af72221caa702536a5624d9eb02fa8,220
3,9,WACO21-134-c,bae17e0e7207e76ccdcefc8885c09e43f2ef003a,168
3,9,WACO21-134-c,48e9735cc7b0d0c5e244f3087523d5155e5a6d89,143
3,9,WACO21-134-c,60e541aecb725325a93b3e32cd0bd664630d923a,178
3,9,WACO21-134-c,a703076a104303ba89644c395b4a2623acc807b7,134
3,9,WACO21-134-c,6e40e5b98d20f84c2b02eefe20b36ed640ac7106,77
3,9,WACO21-134-c,f9ca54923b860f313e7071d03ea919f3a9839e5b,226
3,9,WACO21-134-c,3e8b5729b1ff0835727d3a250ebf90a50bab395e,182
3,9,WACO21-134-c,5e1092a57623332e382c91d51343b2e44ac156d3,56
3,9,WACO21-134-c,bb80b58f5f0ecd8401610426f9c905f547b24329,138
3,9,WACO21-134-c,bd7d8c0f0aa8b17f1d9c9d47e470c9e9b9ba84ed,98
3,9,WACO21-134-c,ff7627acaad018dca8ba4f5522918af65a28c26d,125
3,9,WACO21-134-c,4fa604b5ad796d857c3aa5900af6d3a020c3caf4,109
3,9,WACO21-134-c,7be2a302a71171140c41298d474e99d42f128807,15
3,9,WACO21-134-c,b644cd877dbc466bfa2a762f45483849c6357fff,64
3,9,WACO21-134-c,1c4b78b5ac3db6b693573a88285c8a197cfecd1c,81
3,9,WACO21-134-c,ea4438c7329110d32c8428a5f82321a033f6307b,75
3,9,WACO21-134-c,51204f8fa1044237bc307276f5f98ce01787cf3a,52
3,9,WACO21-134-c,20f52b9d238628fe0b7cca066c2f4806a0e848f1,11
3,9,WACO21-134-c,a97cc43982f89829ff9ae583870540741d274bf7,36
3,9,WACO21-134-c,d861ce52fda08f28fc8e548052336eca7ba90d79,16
3,9,WACO21-134-c,c26df064cf65cb106e829470a63bcab204c3dc77,15
3,9,WACO21-134-c,bd581f7f2415c42520b52167fca01e054a7cc99f,11
3,9,WACO21-134-c,bdae4d0a96562ac731bf75f2558656535bbf1c80,6
3,10,WACO21-601-a,5788d9dc7676015bdad42714abfc36866ef9dde3,110
3,10,WACO21-601-a,98ec7fd230e438cf5da2ba8467bdc7ceb95a8e2b,49875
3,10,WACO21-601-a,a4641c5c5237012cecb994fbe97a1deb3e320434,459
3,10,WACO21-601-a,a6f5f7f53e2f8b43308eeac1ac48c2b632be7216,23
3,10,WACO21-601-a,82062b9cd679061926bd12072c347ffc09be028c,29466
3,10,WACO21-601-a,062708a0e273d964c1c6b6f11124b43186edd1a7,575
3,10,WACO21-601-a,328e6baee23b9ab10d1b4af6e00a4a78fd64ec8c,122
3,10,WACO21-601-a,1167f4c4381369d51d94db86e497609f02b5ffa1,1091
3,10,WACO21-601-a,81137ad7d09cacd815468d26f7e2c155abfbdeb2,495
3,10,WACO21-601-a,d3b36342e6bea3a7bf617deadeebca28638aebdb,41
3,10,WACO21-601-a,b02749136ff37f34b110cfc0aadf1abbb19ffce4,200
3,10,WACO21-601-a,9480f007f14660549e23de9b02526fd5be343006,106
3,10,WACO21-601-a,fac1119f830f1b13d29a73cbdd8d0e4e043338db,72
3,10,WACO21-601-a,7c8468fcce9ab55cd01fce9b83075dd04cc552ba,852
3,10,WACO21-601-a,f7480017a3bcdb2b55e535639f3312586515a17b,4
3,10,WACO21-601-a,ebd75d373e7c94e4d716391124e17c7f0ff55e15,77
3,10,WACO21-601-a,bee84d3d2f5697ad790e739b72692113142b7eda,242
3,10,WACO21-601-a,6575fbabf299c465ce85d26f9561575f207505d5,204
3,10,WACO21-601-a,4ebb3ac78c88ae37391356ab2c2f6bc4a3de5cf0,61
3,10,WACO21-601-a,0ec00a19823f2427668ff8541c672a1e3c626ed7,48
3,10,WACO21-601-a,33feea15331389521a3f4707e1d32e8d3cf7404f,233
3,10,WACO21-601-a,5101ab27d82f5fab2e1f5b4b51b9c73d8953888f,841
3,10,WACO21-601-a,dbd850be70f7e88a94533ee40801d676b5044b8b,43
3,10,WACO21-601-a,171648f07c39119e01e765ca0d3928aef16a38ac,13
3,10,WACO21-601-a,ddcc4942a348bc12d4f187732b9aee310af3c0a1,23
3,10,WACO21-601-a,b9bff9a62a086996e6f4bfd0b5f94df541320912,455
3,10,WACO21-601-a,818a9f4dfae563e003131608691c7f7e2fc91634,404
3,10,WACO21-601-a,e6391ab0538d6bd30af37be31aab166943679082,14
3,10,WACO21-601-a,1bbe7733ef6ad1c3c3b31317a1395019a2d7a49a,4
3,10,WACO21-601-a,7e6e7d9fd7e2559ed4419b59619f76eca6fa47fa,47
3,10,WACO21-601-a,8e4b4dc94029b12de87c20e3bb171d198b3ff8e8,281
3,10,WACO21-601-a,57de00e6eafe064527e49f54c49703415961ee2b,9
3,10,WACO21-601-a,ba90715196b6d9b9e996bacb0bed80c74201fbf6,72
3,10,WACO21-601-a,c07cbb36a6f1d682795dd931a6f257c27cd7a649,10
3,10,WACO21-601-a,8e241fac8165dfd022cdbdb510a85bf70e9704d1,28
3,10,WACO21-601-a,82be35e1ac92969b89b76b992719482716fa7b66,164
3,10,WACO21-601-a,dd53dc52cbb86fc73e8a797e7149cac48492a551,12
3,10,WACO21-601-a,f6d3daac95b864fc46c1223dd4f24336f4768d96,11
3,10,WACO21-601-a,bf0218d7332b8debd14f361589b49ba76a45f984,11
3,10,WACO21-601-a,230fc6aaf0e87c35c1f570a83532d7079450a28f,9
3,10,WACO21-601-a,963e69557d14e2b9f2ce519ea31d600411d7dd88,68
3,10,WACO21-601-a,61148818fb131524d01e03274d38fac48477238f,18
3,10,WACO21-601-a,4a0b6070ac010194fae5aeb27ff3c9ac540dd855,48
3,10,WACO21-601-a,fecf4979a23111c5460dcbad45c0db210ce02387,30
3,10,WACO21-601-a,67d5d8842695ab90057b561c09595fd4ecd0c5f9,17
3,10,WACO21-601-a,d4917ae214acbc325adff8f3c813105b570b0a1a,142
3,10,WACO21-601-a,b6eb2bb4034e03dd74e12f2d3caea1378d699ca7,44
3,10,WACO21-601-a,a547bec845944e4f7b21a5813e93affd5f8c0788,187
3,10,WACO21-601-a,14c778c3063b34db8c3175061793074977a1dbe5,186
3,10,WACO21-601-a,86c402f60af9676d81bf530c3b433bae78c45554,81
3,10,WACO21-601-a,5e1092a57623332e382c91d51343b2e44ac156d3,74
3,10,WACO21-601-a,304c016fd21ff06db6809266c70f799edd2d6e45,145
3,10,WACO21-601-a,b3f6be49d264be6eb82cd90da6fed7f0e4952736,15
3,10,WACO21-601-a,ec247bec1702d08c105a19fe3019c4ff8c72dc46,132
3,10,WACO21-601-a,45652f82e795bcdb7510e84185ed8bf4be11d04e,124
3,10,WACO21-601-a,c5936532c633648578fab29a1b9b471c6da7137e,27
3,10,WACO21-601-a,8a7c9709972f2725279c3138069eaffe2a309e25,67
3,10,WACO21-601-a,9c5eb61fafd45aba1a3b10bc41f2fc5138296555,52
3,10,WACO21-601-a,825ab2a5b7606aa59278d5777c9a3a76c367bf10,5
3,10,WACO21-601-a,db8ec752db91f13d1952eadcc14c0f54fbdcc5a9,23
3,10,WACO21-601-a,11f113bf414efa1e6c1f60e7ee38f8e14729aad3,9
3,10,WACO21-601-a,3dce0c2aac746482ad2235392c97bd75b44f13e2,28
3,10,WACO21-601-a,ebb3594538ecb7b078e05347315a7c3280001525,3
3,10,WACO21-601-a,a672e58cf4cf0cffcd6c9c03e31c20270f4eece8,37
3,10,WACO21-601-a,20f52b9d238628fe0b7cca066c2f4806a0e848f1,6
3,10,WACO21-601-a,78e5fdc34e217b34febf3b52b4c8ebbf3594ae18,57
3,10,WACO21-601-a,c80166c96deb3bf53e4b4909411246271261c853,55
3,10,WACO21-601-a,a443778045d464d0203ba31f1713f65fadd10642,52
3,10,WACO21-601-a,d42c0ce2ef5d7844826c7604a59a8a0c97d4cf85,51
3,10,WACO21-601-a,e82b213d329e56f86b88976262a241ad5fd1fae2,2
3,10,WACO21-601-a,b7a94f7f2c230788c19b3a4092aa29fb4f92867b,16
3,10,WACO21-601-a,395a3a44e1137c426690ab1bd74323ffdfa84a54,47
3,10,WACO21-601-a,89cf0a66d353ddd856cf7886fded5eb4e520027f,46
3,10,WACO21-601-a,f015ce7701e94ed4f2e77a5e78c42bd42f824caa,45
3,10,WACO21-601-a,886adbddf494bd5d3c05eb0b0b488b4704c72f6f,43
3,10,WACO21-601-a,c0220de8376937df56552b5def34a2c592966ebe,25
3,10,WACO21-601-a,afc1301ce6410d8ecb41b40774dff6676c138666,18
3,10,WACO21-601-a,2cdf85ab655614c7461d6a6a53c7bd516a9107b0,5
3,10,WACO21-601-a,a638e8e29f6c51863acf232c366b6fde1605d622,27
3,10,WACO21-601-a,60e435113292361f05f445d34e304b7bab91f1b1,15
3,10,WACO21-601-a,6851b89b81a141f71bf9a35e36d91801c7a3fb8a,30
3,10,WACO21-601-a,d78a78318bd8d77835ab354b2bd4ad360a07357c,29
3,10,WACO21-601-a,b002fb8fd4a0d7b5b858cbd15d1cf6bf5e329e3f,24
3,10,WACO21-601-a,a6650719b1456f53cbeb6eca8a74cc3f516ce5d2,23
3,10,WACO21-601-a,af67b1ad7f60ad246898668675d6436112903ac3,13
3,10,WACO21-601-a,f53279c6d9b62ae3ec1469157f8616dd8b25be0e,20
3,10,WACO21-601-a,95f1776d722209825b897ab3f3681a7c40096e7a,13
3,10,WACO21-601-a,bb707bb9e7a1fa75aaeb27976a9cc2628e6bebcc,6
3,10,WACO21-601-a,d44d90c1d2d361ed0bcf0e00ee991f6b1d63ca66,11
3,10,WACO21-601-a,bfa834053e380f2ff020567e13df86cdcb127f4e,11
3,10,WACO21-601-a,0223c7f9f58f54b6dde23ba03a7fbe6b00eeea21,10
3,10,WACO21-601-a,612d2312d3424803a5bbc8eb432f09f2ee9c3c3f,9
3,10,WACO21-601-a,d0a2e0f1cd59bcc113247fd7e12d429aeeead3a2,8
3,10,WACO21-601-a,2034164682ec7ec1a20826d2cd429804b5442f83,8
3,10,WACO21-601-a,de3ecf38f3fb8660e2aadb987f6e851a9a90ce04,7
3,10,WACO21-601-a,180258750e202981f0f294b4618c0e99f8ef4fb7,6
3,10,WACO21-601-a,bbaecc7ae30b73213e6214bce698f38a0ccdfd1d,6
3,10,WACO21-601-a,60fe2dca5de562573e89dd7472bdd4e8360fca8d,6
3,10,WACO21-601-a,ecbb72c0d0a6815fc824c38010b0c4dacd727ed5,5
3,10,WACO21-601-a,e0fe783a9b78e76b14615b94df15dfe90ada410e,5
3,10,WACO21-601-a,d831daddb97fb34d2cbc7964b0d6e8f85991f121,4
3,10,WACO21-601-a,8c3bf140b2f54cb65fd227880929d36762d7a4c6,4
3,11,WACO21-601-b,5788d9dc7676015bdad42714abfc36866ef9dde3,331
3,11,WACO21-601-b,98ec7fd230e438cf5da2ba8467bdc7ceb95a8e2b,46940
3,11,WACO21-601-b,a4641c5c5237012cecb994fbe97a1deb3e320434,156
3,11,WACO21-601-b,82062b9cd679061926bd12072c347ffc09be028c,34436
3,11,WACO21-601-b,062708a0e273d964c1c6b6f11124b43186edd1a7,430
3,11,WACO21-601-b,328e6baee23b9ab10d1b4af6e00a4a78fd64ec8c,324
3,11,WACO21-601-b,1167f4c4381369d51d94db86e497609f02b5ffa1,1220
3,11,WACO21-601-b,81137ad7d09cacd815468d26f7e2c155abfbdeb2,561
3,11,WACO21-601-b,d3b36342e6bea3a7bf617deadeebca28638aebdb,60
3,11,WACO21-601-b,b02749136ff37f34b110cfc0aadf1abbb19ffce4,219
3,11,WACO21-601-b,fac1119f830f1b13d29a73cbdd8d0e4e043338db,161
3,11,WACO21-601-b,7c8468fcce9ab55cd01fce9b83075dd04cc552ba,507
3,11,WACO21-601-b,ebd75d373e7c94e4d716391124e17c7f0ff55e15,166
3,11,WACO21-601-b,fd2d25bb5336bb36b7020e835601a6de9b40a146,122
3,11,WACO21-601-b,fc5746bd8f7e6972a052207bb67c35a8d43f9644,31
3,11,WACO21-601-b,bee84d3d2f5697ad790e739b72692113142b7eda,137
3,11,WACO21-601-b,6575fbabf299c465ce85d26f9561575f207505d5,129
3,11,WACO21-601-b,4ebb3ac78c88ae37391356ab2c2f6bc4a3de5cf0,66
3,11,WACO21-601-b,0ec00a19823f2427668ff8541c672a1e3c626ed7,178
3,11,WACO21-601-b,f08c85dc673c329cb7edacbd7482329048ab651e,27
3,11,WACO21-601-b,33feea15331389521a3f4707e1d32e8d3cf7404f,221
3,11,WACO21-601-b,5101ab27d82f5fab2e1f5b4b51b9c73d8953888f,970
3,11,WACO21-601-b,1e0e13fa803e6567b994b256101ea6fdc8be252f,4
3,11,WACO21-601-b,7f6e097078eee18438b6af31a30e213c4a897f67,15
3,11,WACO21-601-b,171648f07c39119e01e765ca0d3928aef16a38ac,14
3,11,WACO21-601-b,b9bff9a62a086996e6f4bfd0b5f94df541320912,519
3,11,WACO21-601-b,818a9f4dfae563e003131608691c7f7e2fc91634,456
3,11,WACO21-601-b,d12c623f73e94d5538ce04448b0fd46435955af4,1312
3,11,WACO21-601-b,5fe3ae66b00c15bbdc6e70b362392d69fabc562e,19
3,11,WACO21-601-b,cdb81aaae89fa8f730e6bdcdbd3b082d0cc971d7,8
3,11,WACO21-601-b,7e6e7d9fd7e2559ed4419b59619f76eca6fa47fa,53
3,11,WACO21-601-b,d5cdd4d84bb73d633f4c67a897fabeaebad5e24c,3
3,11,WACO21-601-b,8e4b4dc94029b12de87c20e3bb171d198b3ff8e8,302
3,11,WACO21-601-b,ba90715196b6d9b9e996bacb0bed80c74201fbf6,59
3,11,WACO21-601-b,9b3f3ff32dfae54589d74d08c752d730c9d61258,71
3,11,WACO21-601-b,c07cbb36a6f1d682795dd931a6f257c27cd7a649,17
3,11,WACO21-601-b,13510977747b51c9466ae4988fbf7aae3fe11ac9,15
3,11,WACO21-601-b,82be35e1ac92969b89b76b992719482716fa7b66,11
3,11,WACO21-601-b,39b79ce6374fe86530a58c3f490b55a7c8b0f29c,16
3,11,WACO21-601-b,230fc6aaf0e87c35c1f570a83532d7079450a28f,4
3,11,WACO21-601-b,17dd326300cdb8885384e791d8b68c81169d8be1,43
3,11,WACO21-601-b,303a7a1ad22210dbecf74abe0620e53eb9d6e537,54
3,11,WACO21-601-b,9903608a3b6bac059de3dc5d127e72e610da1c94,44
3,11,WACO21-601-b,61148818fb131524d01e03274d38fac48477238f,8
3,11,WACO21-601-b,d225be22fc6ec7f2fcdbb946f7fd3541d61c2b62,10
3,11,WACO21-601-b,d4917ae214acbc325adff8f3c813105b570b0a1a,18
3,11,WACO21-601-b,77bb931390ca190a006debb3241a927c9160f4ae,31
3,11,WACO21-601-b,326d3d83a9ff79242f5d2d5ecf124a4ac32fab10,8
3,11,WACO21-601-b,b6eb2bb4034e03dd74e12f2d3caea1378d699ca7,15
3,11,WACO21-601-b,86c402f60af9676d81bf530c3b433bae78c45554,47
3,11,WACO21-601-b,6658eff23cc0fab1b9356cae2fe4ed9194b304c2,178
3,11,WACO21-601-b,10a0258603bb744c358ba67fdb528f70a095ace5,177
3,11,WACO21-601-b,5e1092a57623332e382c91d51343b2e44ac156d3,24
3,11,WACO21-601-b,d7caa7872af283ed8b2464e87960d56f9debcdb5,11
3,11,WACO21-601-b,9fb8d27188a1e0751c0de769b55d5a9276cad71e,4
3,11,WACO21-601-b,b3f6be49d264be6eb82cd90da6fed7f0e4952736,32
3,11,WACO21-601-b,047ec442864ae2598f61bc1fd8f742850155d5a1,9
3,11,WACO21-601-b,ce70de012dfb64f90230bd41988611c97bb1bcb1,10
3,11,WACO21-601-b,75bcaf6201e65bb4108c52d174f2125ae9453038,114
3,11,WACO21-601-b,690e65c2e901749d77ef5330b9a677e5991bd85c,4
3,11,WACO21-601-b,c5936532c633648578fab29a1b9b471c6da7137e,35
3,11,WACO21-601-b,8a7c9709972f2725279c3138069eaffe2a309e25,32
3,11,WACO21-601-b,c7e08b42b5c74e4cc004906282a97294fbd34938,90
3,11,WACO21-601-b,f30e805e56d1fd9dc884ea2aa211b7e4780c3fdf,24
3,11,WACO21-601-b,2d00294f77c518fcdab8b98714fc6db50f561071,65
3,11,WACO21-601-b,20f52b9d238628fe0b7cca066c2f4806a0e848f1,32
3,11,WACO21-601-b,53b2691bb5f072bacc45626a787722088e39c914,58
3,11,WACO21-601-b,29744da39dcf60b9fca6f1248fda0a206c8d9414,55
3,11,WACO21-601-b,5b02b4cf9d92a2ed808b55500e0933fb33155482,12
3,11,WACO21-601-b,e82b213d329e56f86b88976262a241ad5fd1fae2,27
3,11,WACO21-601-b,b7a94f7f2c230788c19b3a4092aa29fb4f92867b,4
3,11,WACO21-601-b,46f708b98b399ab5c64ce61d8d5ac7af0c6d40e7,35
3,11,WACO21-601-b,583519adba48f7eb0ed16ef8f70efe6a43ee3fe7,30
3,11,WACO21-601-b,6a62c41a5908d339bf2ee34d6989a7915f979fca,36
3,11,WACO21-601-b,7bcd262b430790f4ad4d5b5be8c5fec00c59f07a,36
3,11,WACO21-601-b,a638e8e29f6c51863acf232c366b6fde1605d622,7
3,11,WACO21-601-b,aa21de1c076227b83e3ca6ff366e9b39d9c538b7,30
3,11,WACO21-601-b,41b00135a57cba0ca848976685a803447150789e,28
3,11,WACO21-601-b,9fa673f9dc23830ae24ba2e2214ddb24cc87381e,27
3,11,WACO21-601-b,af67b1ad7f60ad246898668675d6436112903ac3,8
3,11,WACO21-601-b,75333a2d13bbbd8f7a5cfa4be96a9a7b0ee92c5a,15
3,11,WACO21-601-b,3c7dca09256f8435099735e017a3a5411d602642,14
3,11,WACO21-601-b,5cb135d6b996f652958e134d9fedf7a46c689f8a,11
3,11,WACO21-601-b,5cb1baa4bace927e74cc11a835defc4201a83562,11
3,11,WACO21-601-b,3eb489daccf2ed178fd5166f5d307cf69659c371,11
3,11,WACO21-601-b,f9e67dde45a429fabfac076a562760085b26f230,9
3,11,WACO21-601-b,25ccf924331e821e6d548c9055fe743cf043bc8a,9
3,11,WACO21-601-b,3d96b4b5fe92b581ccd723907f932ff9391ccc9c,8
3,11,WACO21-601-b,6970088a89ed673807385070c3fab99a571f750f,7
3,11,WACO21-601-b,800c2f4ca83b9bf04632619200abe10aba3ddc04,7
3,11,WACO21-601-b,dab378545c3792ef296704358ea3600f351d6e6e,6
3,11,WACO21-601-b,fb0c099dc2e2aafd359d406939892f825afe7ec0,4
3,11,WACO21-601-b,7029ae70d6da49d533ec2e9c6236a516c578e238,2
3,12,WACO21-601-c,5788d9dc7676015bdad42714abfc36866ef9dde3,390
3,12,WACO21-601-c,98ec7fd230e438cf5da2ba8467bdc7ceb95a8e2b,37244
3,12,WACO21-601-c,a4641c5c5237012cecb994fbe97a1deb3e320434,415
3,12,WACO21-601-c,a6f5f7f53e2f8b43308eeac1ac48c2b632be7216,21
3,12,WACO21-601-c,82062b9cd679061926bd12072c347ffc09be028c,28731
3,12,WACO21-601-c,062708a0e273d964c1c6b6f11124b43186edd1a7,272
3,12,WACO21-601-c,328e6baee23b9ab10d1b4af6e00a4a78fd64ec8c,240
3,12,WACO21-601-c,1167f4c4381369d51d94db86e497609f02b5ffa1,902
3,12,WACO21-601-c,81137ad7d09cacd815468d26f7e2c155abfbdeb2,511
3,12,WACO21-601-c,d3b36342e6bea3a7bf617deadeebca28638aebdb,39
3,12,WACO21-601-c,b02749136ff37f34b110cfc0aadf1abbb19ffce4,47
3,12,WACO21-601-c,9480f007f14660549e23de9b02526fd5be343006,48
3,12,WACO21-601-c,fac1119f830f1b13d29a73cbdd8d0e4e043338db,17
3,12,WACO21-601-c,7c8468fcce9ab55cd01fce9b83075dd04cc552ba,453
3,12,WACO21-601-c,ebd75d373e7c94e4d716391124e17c7f0ff55e15,30
3,12,WACO21-601-c,fc5746bd8f7e6972a052207bb67c35a8d43f9644,21
3,12,WACO21-601-c,bee84d3d2f5697ad790e739b72692113142b7eda,353
3,12,WACO21-601-c,6575fbabf299c465ce85d26f9561575f207505d5,175
