MiSeqRun,Sample_name,sample_id,Hash,nReads
2,1,WACO21-281-a,741336dd47a758e56c21a9c7ea61c4890eac32b7,440
2,1,WACO21-281-a,ab418d50416179c9a9194d21f39195b409d97ae9,773
2,1,WACO21-281-a,eabcbd280bd3d7008c7e9b0731755988c6c68488,507
2,1,WACO21-281-a,f27e81f25e7be74915235fc6a42261a597985560,263
2,1,WACO21-281-a,9aa93482ada3dfc5fedab23991c4a2048cafff02,526
2,1,WACO21-281-a,12233ffa1934c02f92dfd47888875e347f85012c,162
2,1,WACO21-281-a,5e4278a4f23b41daab3f024a78353f3c095a1666,262
2,1,WACO21-281-a,774bba5bde068b1d3975374d9a766669005852b1,232
2,1,WACO21-281-a,922ad21ceccf49174412c5daacc7c550843acb74,383
2,1,WACO21-281-a,4aed3f07f5a73b27e0c0dee1830d564cc3dd21aa,4
2,1,WACO21-281-a,dabe776cb127833855b023c23224bdd3921d65ae,341
2,1,WACO21-281-a,d18d45eb3191d1ff6051779e77ccd1be14db41e9,350
2,1,WACO21-281-a,3572063395a0d78228bb9a483444a718ba0c88c0,229
2,1,WACO21-281-a,6c69f5ee81a9564431a81d85aaff3120ce6cb80c,227
2,1,WACO21-281-a,214bede00e4818909a615481ff1ad7105d110727,348
2,1,WACO21-281-a,8f36bd26cb0a5c382f1ee145747931ecaa862f19,17
2,1,WACO21-281-a,0b7e91e5e358384231bc94cfdf4ffda111f03290,55
2,1,WACO21-281-a,a26c8da8b5aee412c81d2890c42822cf3a7be201,166
2,1,WACO21-281-a,31c8c61c58f4d47e6cbfb380351dc1be79f01e4e,289
2,1,WACO21-281-a,3cc4a55c7b03427fa62a322ff1dd7e4ab1501f3f,117
2,1,WACO21-281-a,77c5a9a739ff9d667343018405ec2438f3aef406,442
2,1,WACO21-281-a,5345e853b48a80693419ed71cc6052c83271001a,222
2,1,WACO21-281-a,e2f7da00940671780cd2a8cbafdf59a4280bbb54,237
2,1,WACO21-281-a,6598662fe2fc31dbba3417f749b9140434e42573,264
2,1,WACO21-281-a,6b050dfe5c7883c25edd48f61274c22640436816,32
2,1,WACO21-281-a,65938bfd0ffe90bc45d0b7c9c0c0e929068fe9aa,249
2,1,WACO21-281-a,229874d5b8fb0b0321a41e7f61b2b51133708dbd,232
2,1,WACO21-281-a,79856559a8834fae3b721041f5744db1b3d7332b,213
2,1,WACO21-281-a,0952786f6f7cab25c86e0d56eae4637f23c21a83,47
2,1,WACO21-281-a,da7ab2d77addf48e4bbf40c697f276ae8db1e0e4,15
2,1,WACO21-281-a,e3763c3eed83ada5ced02990a72cdeec958524b4,200
2,1,WACO21-281-a,dd80cfc2543f8a7e606ae924999b9398b7a4e0f1,10
2,1,WACO21-281-a,face8181b6156dcfb61efc133553947376e729d5,164
2,1,WACO21-281-a,c252da8f39cf805edab1cc99a2601e27b1f20adb,14
2,1,WACO21-281-a,fa4e7dccaf5a2033383bcc0ed45730bb7f9a703b,188
2,1,WACO21-281-a,5fd766a8ed486a7f62d1189d3752cdc3973aedc7,28
2,1,WACO21-281-a,053f2ce0e4764d02c64a9a771669311bd8f9af8d,153
2,1,WACO21-281-a,3bbb6d3c928fa38cf933b8975e0f70c1d2cb4cf2,162
2,1,WACO21-281-a,23d0c90df60e198820a8c3b515eb208b81c969f8,126
2,1,WACO21-281-a,f5f0f7884e741488d076e5b59b1c7eb1e217cc8d,163
2,1,WACO21-281-a,42190c82baf118284e8d100b5fbc43311887fa01,139
2,1,WACO21-281-a,02fdeb55628b2613f0417a4242395bbc4297d01a,115
2,1,WACO21-281-a,e625b1d5e95225269ece856baab80ea8ec73d46e,76
2,1,WACO21-281-a,d9c88bb0769b10c8fd284857c0d6d264507220f5,1
2,1,WACO21-281-a,dd233afbf1319d38b6b75bdd631c13050da9831a,39
2,1,WACO21-281-a,1a30b944fdd57ee1f1442937053cee7fef9fc54f,211
2,1,WACO21-281-a,6e7304bbce38aa7219b6e6aeff610e2eae20fcb9,109
2,1,WACO21-281-a,ba41b78b221b8dda6db4aaa4988f1ece2a5980ee,103
2,1,WACO21-281-a,c5e0b3bb9612e3fe24acbf9b3f16095ca0aedf67,31
2,1,WACO21-281-a,d8355bae408371b8478d9da6b642fc4287a54ade,91
2,1,WACO21-281-a,81e1c782426c1d903593a44777c94525115e0ea6,67
2,1,WACO21-281-a,10d629af8f895f0780737dd438cdd5629db4a421,108
2,1,WACO21-281-a,1330297f55c758a80f26210e84cf43d3e4a09b92,34
2,1,WACO21-281-a,49b5e985f5f309ad07b536a4ff29313af4e70869,64
2,1,WACO21-281-a,63a8eda9ca046b0b03c8e4cd009000ddad825ada,142
2,1,WACO21-281-a,6e5a3e681184801976816a79be9ea76ac4088143,37
2,1,WACO21-281-a,6f208cfe6dd0c9cf8edd047f84433235951e7569,145
2,1,WACO21-281-a,e3f57368b9098f7ec2197fe0e8b82f5dff4e66e0,24
2,1,WACO21-281-a,a7a3886605a6ac27c4d4939b8c942b67aaf89b51,53
2,1,WACO21-281-a,493ebefc1d504cd4c08003e495ce188209373a8b,50
2,1,WACO21-281-a,fbb15f7d42ffeffd996acd7489e222c0f7cb98f7,46
2,1,WACO21-281-a,5a6e17725238bd070d32563b3496c633567f9ff2,52
2,1,WACO21-281-a,8a319add507fb3172710bdc9f8743aca5a8ad6be,81
2,1,WACO21-281-a,191cfbdf2aecdd47be3e2a52d11f0c281782446f,45
2,1,WACO21-281-a,696a1332c19c09dda39b3be0d1ec0ba7347c8bc8,128
2,1,WACO21-281-a,9935de59a5f63113952aed8206f3c153f9690153,90
2,1,WACO21-281-a,20cb22d8deec2c98f84e90a85003ad81a8eb55aa,62
2,1,WACO21-281-a,446f2eadb6d9cc5fe402fa32ac4cc99efecbb137,64
2,1,WACO21-281-a,eff8fbb0aad66db45402428cc50567f4a33457a8,62
2,1,WACO21-281-a,d4d454a8882d0bfe27e45a37f8149a76a24cfecd,19
2,1,WACO21-281-a,72003bfa41cd7ebb418f1a3f658b66c4c6fee0fa,49
2,1,WACO21-281-a,4390fd91fa8b53126e65b997b4d97096d716a28e,11
2,1,WACO21-281-a,0bfa5627bb902f5673e94f7e9c550345e9ea4beb,83
2,1,WACO21-281-a,4781f6b28916bebe276261eb8847bc312959f22c,77
2,1,WACO21-281-a,50fcdca65fcaba03905505b8df6875bcb3f8ff3e,63
2,1,WACO21-281-a,c813c66d853a433f987158bf21a6b0b3c79f5fa9,34
2,1,WACO21-281-a,14c778c3063b34db8c3175061793074977a1dbe5,63
2,1,WACO21-281-a,869ee1447ac9700c175ddad6f3c4e0788bac8d6b,53
2,1,WACO21-281-a,590637393f4bdbe4c366029b6c1c93349c24aac2,46
2,1,WACO21-281-a,23d38bca89dac74580db95eac42a7f40e6cfeee7,46
2,1,WACO21-281-a,f90f15167dddc1c04ac553fd5c715b7594873c47,43
2,1,WACO21-281-a,61bd6e6d581c3cf20aa8f24c75141876cb38cb90,6
2,1,WACO21-281-a,c19f4ab2381b2e22c76b1e9e4fe2f9407d65841f,39
2,1,WACO21-281-a,467004bdc0a3615bc6ca3f17bc4a9dcde1d0cc31,33
2,1,WACO21-281-a,0d009a813dd5faf0e983516b56840f9a7dd244c4,9
2,1,WACO21-281-a,6561a1dd1516f9d38d0d977283cc47e9ed8a6715,32
2,1,WACO21-281-a,dc342801b0b2d0acd31001d7b05925884d106a9e,29
2,1,WACO21-281-a,c14be0f052715b79351d55e3de57dae26f63880f,28
2,1,WACO21-281-a,047ec442864ae2598f61bc1fd8f742850155d5a1,17
2,1,WACO21-281-a,12ca09dda880e8fef26d0b8bdb28a3070e149369,25
2,1,WACO21-281-a,0a47b4bf47fce82023bac5dfa1908078e68a96a5,23
2,1,WACO21-281-a,b3872471da577544c8e53a7fc58c4a25921fd14e,22
2,1,WACO21-281-a,cf11407cab9facbb391ddf05836db3c8fdd002d6,22
2,1,WACO21-281-a,e5e865b72da00fa482ee15c3ecf9dbd5ee15d299,10
2,1,WACO21-281-a,b9a95e22a4659c73a7b91320c29b1a06e4165d0b,21
2,1,WACO21-281-a,625d8d15e2a642634e6ad2764f2a5b1a68b2be5e,20
2,1,WACO21-281-a,d25ebf65904f89c4489de3d85e81ffab4d322fd5,14
2,1,WACO21-281-a,4d9664546bf2f60b15d5fdc2c963da804e9f2c0e,18
2,1,WACO21-281-a,a25f2e4b3f50c4c91c9c8752b4732d909bf4bb5c,5
2,1,WACO21-281-a,2c15ec2ccd92fc6abeb0bd8054758a935e53542d,16
2,1,WACO21-281-a,f980f43a2e0d124485ec299c02207e1edb2c177e,16
2,1,WACO21-281-a,3a9758e5eb85ecfcd83e32e546602534f727f65e,15
2,1,WACO21-281-a,501785a02d4c210b62cd3ec068b9b60e971181d7,15
2,1,WACO21-281-a,ca8796e69b434572b72035113dc4f2ba7479a4ee,14
2,1,WACO21-281-a,4e5c25f933ebb4e024fdf2c0749b51c9ffd8367e,13
2,1,WACO21-281-a,8feaf2468bb860b67bc5b20f43ddb0c6e8a0ca58,13
2,1,WACO21-281-a,27ceea24ec0f645aaf888bcf216597b174e77193,3
2,1,WACO21-281-a,3e00d013636f7de8e7bea9d31040361077c04991,10
2,1,WACO21-281-a,572bb0e7faad77b93f3cd27e9794d51d52bdc053,10
2,1,WACO21-281-a,7125887eec100bcd7f5f13bb932e794cce4da6cb,9
2,1,WACO21-281-a,6ba657b4edcab19fb4561f54fd135866b8b6cd62,8
2,1,WACO21-281-a,d411b3c61fe32fa6310174bd89e527c3f515d7a8,8
2,1,WACO21-281-a,6211b7264ca2ce00b0469707a3e8c2a293bc5b16,7
2,1,WACO21-281-a,a3c20483cd5c1962b7af964501893c2e970ed1f5,4
2,1,WACO21-281-a,c2981a907b2f450fcb65bd1406d2827d68c3d4f3,4
2,1,WACO21-281-a,e28934713dd0da3a0ad5083a5cf45d74dd21a757,3
2,1,WACO21-281-a,55b3bcacda5b20ae7d9b864f7fee2c7ca8255c19,2
2,1,WACO21-281-a,be2c7d5bfa009b5ae0b7614c260eb0110f05f08e,1
2,2,WACO21-281-c,5788d9dc7676015bdad42714abfc36866ef9dde3,988
2,2,WACO21-281-c,a4641c5c5237012cecb994fbe97a1deb3e320434,150
2,2,WACO21-281-c,328e6baee23b9ab10d1b4af6e00a4a78fd64ec8c,15
2,2,WACO21-281-c,b64642bb9bc83677dfe2ba3b7743bf89fb68e048,9667
2,2,WACO21-281-c,303a7a1ad22210dbecf74abe0620e53eb9d6e537,10819
2,2,WACO21-281-c,a6f5f7f53e2f8b43308eeac1ac48c2b632be7216,7
2,2,WACO21-281-c,c3355752bffdf3d66902fd6f8f8d88b47b42c0af,7494
2,2,WACO21-281-c,04355f2ce00997ddd50befacc1556459017f7ef5,1243
2,2,WACO21-281-c,f7480017a3bcdb2b55e535639f3312586515a17b,32
2,2,WACO21-281-c,4ebb3ac78c88ae37391356ab2c2f6bc4a3de5cf0,15
2,2,WACO21-281-c,5574e698b948a51468ddee630df9daed0991b4f6,5743
2,2,WACO21-281-c,d1d5fe434425217af49ece26b2c24dc85504916c,56
2,2,WACO21-281-c,bf07a32999a15a703e8b0b5598c35d0b0d09bb39,3276
2,2,WACO21-281-c,9baee4d2036403c8011b631d754c35cf831008b5,12
2,2,WACO21-281-c,881a31a2375572fdc80200ffffcc32c66f776838,3612
2,2,WACO21-281-c,b19481a39e0a7a71652ee14b823016de50865c5e,1211
2,2,WACO21-281-c,728b395f38e35367564e5f02278aee01bc251841,2568
2,2,WACO21-281-c,0172436a6f35900304991130086d46c317821357,491
2,2,WACO21-281-c,1eabc241a46741af361ad4ff9ba4d95d650fdc9c,537
2,2,WACO21-281-c,f3122cb061ab11d5b91d6135f0465b68cd3c38e9,1988
2,2,WACO21-281-c,c44cd3e9c1935f90fb011adda14272dfbdb859b3,2910
2,2,WACO21-281-c,5d0e3985092a78df959f9bba5bc9c6fdc4b7efc8,1916
2,2,WACO21-281-c,c63f0e8b748edc7c597c1f70786276145d016fcd,49
2,2,WACO21-281-c,da04e71ac28e7e114ade849a817e408392bf0374,9
2,2,WACO21-281-c,d7dc0b69e22bd94a0eb4907838c0a2d660ef04b7,99
2,2,WACO21-281-c,e83ac16e962e1c8d022d0a481c75bdfd69f35ad5,81
2,2,WACO21-281-c,da78231f8f4f50dfd032ce0d7e15628ce43f852b,1072
2,2,WACO21-281-c,615353d8c93c88d9a9d3dff7ca38a44fe8b35333,460
2,2,WACO21-281-c,741336dd47a758e56c21a9c7ea61c4890eac32b7,412
2,2,WACO21-281-c,ab418d50416179c9a9194d21f39195b409d97ae9,815
2,2,WACO21-281-c,eabcbd280bd3d7008c7e9b0731755988c6c68488,842
2,2,WACO21-281-c,f27e81f25e7be74915235fc6a42261a597985560,467
2,2,WACO21-281-c,7baf5d9d4b0998da661ae3d54cbf04c84a7d9c20,2
2,2,WACO21-281-c,9aa93482ada3dfc5fedab23991c4a2048cafff02,724
2,2,WACO21-281-c,12233ffa1934c02f92dfd47888875e347f85012c,137
2,2,WACO21-281-c,bd52234690e0e9262ae869a4c6fd5a25359fa1cf,21
2,2,WACO21-281-c,5e4278a4f23b41daab3f024a78353f3c095a1666,290
2,2,WACO21-281-c,774bba5bde068b1d3975374d9a766669005852b1,357
2,2,WACO21-281-c,922ad21ceccf49174412c5daacc7c550843acb74,423
2,2,WACO21-281-c,ac8d50b846a1580ffdd688cb414b21f674a7ae9b,43
2,2,WACO21-281-c,27581287925408e54307a4b98e50d2c252688614,59
2,2,WACO21-281-c,4aed3f07f5a73b27e0c0dee1830d564cc3dd21aa,25
2,2,WACO21-281-c,dabe776cb127833855b023c23224bdd3921d65ae,453
2,2,WACO21-281-c,d18d45eb3191d1ff6051779e77ccd1be14db41e9,371
2,2,WACO21-281-c,3572063395a0d78228bb9a483444a718ba0c88c0,281
2,2,WACO21-281-c,6c69f5ee81a9564431a81d85aaff3120ce6cb80c,420
2,2,WACO21-281-c,214bede00e4818909a615481ff1ad7105d110727,362
2,2,WACO21-281-c,a26c8da8b5aee412c81d2890c42822cf3a7be201,171
2,2,WACO21-281-c,31c8c61c58f4d47e6cbfb380351dc1be79f01e4e,323
2,2,WACO21-281-c,3cc4a55c7b03427fa62a322ff1dd7e4ab1501f3f,157
2,2,WACO21-281-c,77c5a9a739ff9d667343018405ec2438f3aef406,301
2,2,WACO21-281-c,5345e853b48a80693419ed71cc6052c83271001a,170
2,2,WACO21-281-c,e2f7da00940671780cd2a8cbafdf59a4280bbb54,350
2,2,WACO21-281-c,6598662fe2fc31dbba3417f749b9140434e42573,243
2,2,WACO21-281-c,65938bfd0ffe90bc45d0b7c9c0c0e929068fe9aa,291
2,2,WACO21-281-c,229874d5b8fb0b0321a41e7f61b2b51133708dbd,325
2,2,WACO21-281-c,79856559a8834fae3b721041f5744db1b3d7332b,239
2,2,WACO21-281-c,f9a1fbfda60200598f64ccc468f116ea170706aa,12
2,2,WACO21-281-c,da7ab2d77addf48e4bbf40c697f276ae8db1e0e4,11
2,2,WACO21-281-c,e3763c3eed83ada5ced02990a72cdeec958524b4,249
2,2,WACO21-281-c,dd80cfc2543f8a7e606ae924999b9398b7a4e0f1,24
2,2,WACO21-281-c,face8181b6156dcfb61efc133553947376e729d5,241
2,2,WACO21-281-c,fa4e7dccaf5a2033383bcc0ed45730bb7f9a703b,205
2,2,WACO21-281-c,09572841a2d4fc048362294994b4dd2946036148,45
2,2,WACO21-281-c,5fd766a8ed486a7f62d1189d3752cdc3973aedc7,31
2,2,WACO21-281-c,053f2ce0e4764d02c64a9a771669311bd8f9af8d,159
2,2,WACO21-281-c,3bbb6d3c928fa38cf933b8975e0f70c1d2cb4cf2,170
2,2,WACO21-281-c,23d0c90df60e198820a8c3b515eb208b81c969f8,221
2,2,WACO21-281-c,88b2e37ad67ed886b1f8012df06734c36006e07d,175
2,2,WACO21-281-c,f5f0f7884e741488d076e5b59b1c7eb1e217cc8d,136
2,2,WACO21-281-c,9278ede107ca552d4fa4bc53577482460761907b,43
2,2,WACO21-281-c,42190c82baf118284e8d100b5fbc43311887fa01,140
2,2,WACO21-281-c,02fdeb55628b2613f0417a4242395bbc4297d01a,151
2,2,WACO21-281-c,8d772632abe58032c787095dd30e3571e47cc871,9
2,2,WACO21-281-c,e625b1d5e95225269ece856baab80ea8ec73d46e,178
2,2,WACO21-281-c,dd233afbf1319d38b6b75bdd631c13050da9831a,205
2,2,WACO21-281-c,1a30b944fdd57ee1f1442937053cee7fef9fc54f,106
2,2,WACO21-281-c,6e7304bbce38aa7219b6e6aeff610e2eae20fcb9,156
2,2,WACO21-281-c,ba41b78b221b8dda6db4aaa4988f1ece2a5980ee,118
2,2,WACO21-281-c,d8355bae408371b8478d9da6b642fc4287a54ade,129
2,2,WACO21-281-c,81e1c782426c1d903593a44777c94525115e0ea6,137
2,2,WACO21-281-c,5ab7bf33e9130434fb2ab123dd2350259469f8f0,48
2,2,WACO21-281-c,10d629af8f895f0780737dd438cdd5629db4a421,90
2,2,WACO21-281-c,941ecaf588252da00f51bfe1235be027c139f6b6,91
2,2,WACO21-281-c,1330297f55c758a80f26210e84cf43d3e4a09b92,37
2,2,WACO21-281-c,49b5e985f5f309ad07b536a4ff29313af4e70869,95
2,2,WACO21-281-c,08e0936c846cfb09b69084be411d7a539f5fb83b,8
2,2,WACO21-281-c,63a8eda9ca046b0b03c8e4cd009000ddad825ada,73
2,2,WACO21-281-c,6e5a3e681184801976816a79be9ea76ac4088143,69
2,2,WACO21-281-c,4b19ef6d2ce8ec9c1aedcba97fa3fd8b62834321,164
2,2,WACO21-281-c,6f208cfe6dd0c9cf8edd047f84433235951e7569,57
2,2,WACO21-281-c,a7a3886605a6ac27c4d4939b8c942b67aaf89b51,37
2,2,WACO21-281-c,493ebefc1d504cd4c08003e495ce188209373a8b,67
2,2,WACO21-281-c,66e58e7f9374aec2e6a62124d633c8cc2bf3984e,85
2,2,WACO21-281-c,ab84d005f38b8083620241aca6a833c08fc265d0,157
2,2,WACO21-281-c,fbb15f7d42ffeffd996acd7489e222c0f7cb98f7,64
2,2,WACO21-281-c,dcd35329438e4003e16bd63d2c930b0a21ef719c,60
2,2,WACO21-281-c,5a6e17725238bd070d32563b3496c633567f9ff2,29
2,2,WACO21-281-c,8a319add507fb3172710bdc9f8743aca5a8ad6be,61
2,2,WACO21-281-c,0b1bcd6dcc8dc3851ef5a028ec00fe40d6fed4cd,59
2,2,WACO21-281-c,191cfbdf2aecdd47be3e2a52d11f0c281782446f,84
2,2,WACO21-281-c,9935de59a5f63113952aed8206f3c153f9690153,31
2,2,WACO21-281-c,c73ad056398192a8bdcd0a0939b9c7d2fb4258a3,98
2,2,WACO21-281-c,7e305e2d165193c42b581850f6c7a8c49bbe9464,76
2,2,WACO21-281-c,20cb22d8deec2c98f84e90a85003ad81a8eb55aa,47
2,2,WACO21-281-c,85a06743d248b8e30e35c55a77efa06550d47fd9,37
2,2,WACO21-281-c,ea1e44881de8766e0fbf2f9bc7e53d663426d2fa,100
2,2,WACO21-281-c,b6b0b39a06e7f83fba026992ec6731da977ac65f,94
2,2,WACO21-281-c,7608ab885b5d14322cef70c6e8703a039d3ee425,94
2,2,WACO21-281-c,4390fd91fa8b53126e65b997b4d97096d716a28e,29
2,2,WACO21-281-c,50fcdca65fcaba03905505b8df6875bcb3f8ff3e,14
2,2,WACO21-281-c,e074ae086cc0b2bb7ebeb27044ee63e3164d1f09,73
2,2,WACO21-281-c,b68cb1f6fbbb7b02827b69d8be1fa0a21b3ee988,50
2,2,WACO21-281-c,bc2c5bfe68f5f4c96586267b742253e776731c34,50
2,2,WACO21-281-c,f11b804cb26b4a196965a15163a1e15a1c408dbe,47
2,2,WACO21-281-c,fef112bea67d73d2e970b669f037804f9e093108,41
2,2,WACO21-281-c,498c854036a173c35259901db944133f78679b39,40
2,2,WACO21-281-c,0a27e1fe409d57721b2bbda6428f7cd5bac0edb3,34
2,2,WACO21-281-c,0d009a813dd5faf0e983516b56840f9a7dd244c4,24
2,2,WACO21-281-c,d25ebf65904f89c4489de3d85e81ffab4d322fd5,5
2,2,WACO21-281-c,8543ab0c91f1d62814866c725b7d9d542c0c7384,18
2,2,WACO21-281-c,a25f2e4b3f50c4c91c9c8752b4732d909bf4bb5c,9
2,2,WACO21-281-c,85b59b2eb43c7a4b0cd342e5f2e37fae5a2ef20d,17
2,2,WACO21-281-c,075ed3ce295397d7cfd6aaa759d968dc21634796,6
2,2,WACO21-281-c,4f01af844082b58b09bdd0040faaf2b47274db9f,15
2,2,WACO21-281-c,7222ffd9142d659d5011353e4db61cd20d28689a,12
2,2,WACO21-281-c,6d0f37dd144bcdc23ca28f73c56773c476c97bb2,5
2,2,WACO21-281-c,4405c225b2d615345321a4a3091c4e0e7e024063,10
2,2,WACO21-281-c,3c3f6cf75ad7a69e2e1b46c54751b6f026ed3f47,8
2,2,WACO21-281-c,41e4ac308a69dfb3d00a848faa87642a60ba3103,8
2,2,WACO21-281-c,26ada003f01bd5557ed17bc81777e3dc3f34bf9b,7
2,2,WACO21-281-c,4ac567569fe96723167ffed91af0b6605bbbe555,6
2,2,WACO21-281-c,779a4abf22ce3e31c9bd87b4beaa9f202903f458,4
2,2,WACO21-281-c,3987f71441e43c92bf2fbcf9016db42edc264d80,2
2,2,WACO21-281-c,e6f4203edcf7652f141525aa31cff26e9e3a5775,1
2,2,WACO21-281-c,d83d520526b2a4a4b81b276af7de972dbf7a56d9,1
2,3,WACO21-281-e,5788d9dc7676015bdad42714abfc36866ef9dde3,798
2,3,WACO21-281-e,a4641c5c5237012cecb994fbe97a1deb3e320434,144
2,3,WACO21-281-e,328e6baee23b9ab10d1b4af6e00a4a78fd64ec8c,5
2,3,WACO21-281-e,b64642bb9bc83677dfe2ba3b7743bf89fb68e048,7969
2,3,WACO21-281-e,303a7a1ad22210dbecf74abe0620e53eb9d6e537,9313
2,3,WACO21-281-e,c3355752bffdf3d66902fd6f8f8d88b47b42c0af,7665
2,3,WACO21-281-e,04355f2ce00997ddd50befacc1556459017f7ef5,1039
2,3,WACO21-281-e,5574e698b948a51468ddee630df9daed0991b4f6,5749
2,3,WACO21-281-e,fc5746bd8f7e6972a052207bb67c35a8d43f9644,24
2,3,WACO21-281-e,d1d5fe434425217af49ece26b2c24dc85504916c,118
2,3,WACO21-281-e,bf07a32999a15a703e8b0b5598c35d0b0d09bb39,2943
2,3,WACO21-281-e,9baee4d2036403c8011b631d754c35cf831008b5,40
2,3,WACO21-281-e,881a31a2375572fdc80200ffffcc32c66f776838,2621
2,3,WACO21-281-e,b19481a39e0a7a71652ee14b823016de50865c5e,1377
2,3,WACO21-281-e,728b395f38e35367564e5f02278aee01bc251841,2757
2,3,WACO21-281-e,0172436a6f35900304991130086d46c317821357,296
2,3,WACO21-281-e,1eabc241a46741af361ad4ff9ba4d95d650fdc9c,442
2,3,WACO21-281-e,f3122cb061ab11d5b91d6135f0465b68cd3c38e9,2511
2,3,WACO21-281-e,c44cd3e9c1935f90fb011adda14272dfbdb859b3,2214
2,3,WACO21-281-e,a149eb2129b3b3314a90010bd86a8ebd493ff135,31
2,3,WACO21-281-e,5d0e3985092a78df959f9bba5bc9c6fdc4b7efc8,1601
2,3,WACO21-281-e,94d7733c229a6928b1026efe72627a9b7a6a868d,54
2,3,WACO21-281-e,46ae43006e3ae3906e76bd4d91f756e57f340455,82
2,3,WACO21-281-e,da78231f8f4f50dfd032ce0d7e15628ce43f852b,900
2,3,WACO21-281-e,615353d8c93c88d9a9d3dff7ca38a44fe8b35333,671
2,3,WACO21-281-e,741336dd47a758e56c21a9c7ea61c4890eac32b7,380
2,3,WACO21-281-e,ab418d50416179c9a9194d21f39195b409d97ae9,828
2,3,WACO21-281-e,d47bd6e2f8649f2ba09b9995943cb3fb4ac63e89,21
2,3,WACO21-281-e,8815a08f02fb831d3db77989efe65630e40740ed,98
2,3,WACO21-281-e,eabcbd280bd3d7008c7e9b0731755988c6c68488,438
2,3,WACO21-281-e,f27e81f25e7be74915235fc6a42261a597985560,221
2,3,WACO21-281-e,9aa93482ada3dfc5fedab23991c4a2048cafff02,520
2,3,WACO21-281-e,12233ffa1934c02f92dfd47888875e347f85012c,201
2,3,WACO21-281-e,f80d746989d7dedc1807b907126429601556c849,31
2,3,WACO21-281-e,5e4278a4f23b41daab3f024a78353f3c095a1666,224
2,3,WACO21-281-e,774bba5bde068b1d3975374d9a766669005852b1,257
2,3,WACO21-281-e,922ad21ceccf49174412c5daacc7c550843acb74,496
2,3,WACO21-281-e,4aed3f07f5a73b27e0c0dee1830d564cc3dd21aa,27
2,3,WACO21-281-e,dabe776cb127833855b023c23224bdd3921d65ae,299
2,3,WACO21-281-e,d18d45eb3191d1ff6051779e77ccd1be14db41e9,331
2,3,WACO21-281-e,6c69f5ee81a9564431a81d85aaff3120ce6cb80c,383
2,3,WACO21-281-e,214bede00e4818909a615481ff1ad7105d110727,317
2,3,WACO21-281-e,0ab430ffccdf03ebd6003a612c98c1d16f59a737,4
2,3,WACO21-281-e,a26c8da8b5aee412c81d2890c42822cf3a7be201,204
2,3,WACO21-281-e,31c8c61c58f4d47e6cbfb380351dc1be79f01e4e,281
2,3,WACO21-281-e,3cc4a55c7b03427fa62a322ff1dd7e4ab1501f3f,118
2,3,WACO21-281-e,77c5a9a739ff9d667343018405ec2438f3aef406,119
2,3,WACO21-281-e,5345e853b48a80693419ed71cc6052c83271001a,47
2,3,WACO21-281-e,e2f7da00940671780cd2a8cbafdf59a4280bbb54,180
2,3,WACO21-281-e,6598662fe2fc31dbba3417f749b9140434e42573,296
2,3,WACO21-281-e,65938bfd0ffe90bc45d0b7c9c0c0e929068fe9aa,248
2,3,WACO21-281-e,229874d5b8fb0b0321a41e7f61b2b51133708dbd,185
